 target objtype jd band frameid radius flux fluxerr PSmag instmag instmagerr elapsed_min
0 85942637071877176 ref 2460872.1204270804 r gri6 5 12623.30892578125 148.42344436194378 16.98310089111328 -10.252933026700934 0.012765963989801734 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 6 14837.460048828123 174.91004334613365 16.98310089111328 -10.428398906469914 0.012799102138220081 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 7 16300.002690429685 200.91959497322736 16.98310089111328 -10.530469190218279 0.013383168251613453 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 8 17178.637246093745 226.63959483205494 16.98310089111328 -10.58747177243192 0.014324233640641643 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 9 17530.674472656254 252.23253441868044 16.98310089111328 -10.60949656349716 0.015621646221508289 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 10 17580.195009765623 277.7699418828588 16.98310089111328 -10.612559220529736 0.017154808711066852 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 11 17401.852153320317 303.5013719733628 16.98310089111328 -10.601488686390168 0.018936054900476243 135.56881740689278
0 85942637071877176 ref 2460872.1204270804 r gri6 12 17080.698276367184 329.217627479893 16.98310089111328 -10.581264052793223 0.02092674969231514 135.56881740689278
0 85942637071877176 ref 2460872.1204284066 i gri6 5 13484.792460937502 147.70659733154667 16.66069984436035 -10.32461066696797 0.011892685843630797 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 6 15683.145888671872 173.71872591766373 16.66069984436035 -10.488582955988106 0.012026458945937573 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 7 17089.914345703117 199.26257359289346 16.66069984436035 -10.5818497151281 0.012659313910340413 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 8 17869.39146972657 224.4627022843592 16.66069984436035 -10.630274407867393 0.013638253037371238 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 9 18204.93245361328 249.52811399656477 16.66069984436035 -10.650472679738014 0.014881774934425097 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 10 18179.031020507817 274.61010838828986 16.66069984436035 -10.64892682679935 0.016400991699358006 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 11 17955.153635253908 299.8690279395986 16.66069984436035 -10.635472813916653 0.018132880783620495 135.57072713971138
0 85942637071877176 ref 2460872.1204284066 i gri6 12 17590.709291992192 325.1980635688188 16.66069984436035 -10.61320837854527 0.020071920095606054 135.57072713971138
0 85942637071877176 ref 2460872.1294925483 g gri7 5 11045.838818359376 137.98869696578683 17.6658992767334 -10.107996754197277 0.013563417555408932 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 6 12864.457246093752 162.55109011940573 17.6658992767334 -10.27347866991452 0.013719008916534749 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 7 13978.443974609372 186.52220679676878 17.6658992767334 -10.363647075367563 0.014487586263427004 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 8 14666.674707031256 210.3070256337731 17.6658992767334 -10.415829149623985 0.015568488181995162 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 9 15071.680390624997 234.13072904443283 17.6658992767334 -10.44540418979311 0.016866348182919173 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 10 15086.31193359375 257.83746032107945 17.6658992767334 -10.44645770801198 0.018556123381627408 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 11 14893.216503906255 281.60659269866346 17.6658992767334 -10.432471257315395 0.020529512420055247 148.62309113144875
0 85942637071877176 ref 2460872.1294925483 g gri7 12 14616.12504882813 305.60630096144496 17.6658992767334 -10.412080624959401 0.022701490596692256 148.62309113144875
0 85942637071877176 ref 2460872.129490056 r gri7 5 13664.683759765627 147.63434795743856 16.98310089111328 -10.338998963291974 0.011730381724252925 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 6 15766.743134765624 173.31126271766078 16.98310089111328 -10.494354980837057 0.011934634249859574 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 7 17126.760786132818 198.59169491052467 16.98310089111328 -10.584188079665307 0.012589548941631681 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 8 17820.822651367194 223.45166020789895 16.98310089111328 -10.627319370562871 0.013613824807488031 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 9 18057.686035156265 248.42209871884714 16.98310089111328 -10.64165524443592 0.014936624001321907 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 10 17993.68529296875 273.36009469686803 16.98310089111328 -10.637800301150094 0.01649450609567332 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 11 17747.90330078125 298.41360920953036 16.98310089111328 -10.622867634507912 0.018255590760237514 148.61950233578682
0 85942637071877176 ref 2460872.129490056 r gri7 12 17382.23537109375 323.65526407959237 16.98310089111328 -10.600264065912356 0.020216285798093824 148.61950233578682
0 85942637071877176 ref 2460872.129491253 i gri7 5 14628.926455078124 147.70761992492712 16.66069984436035 -10.413031141399646 0.010962630180936964 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 6 16775.013767089848 173.1387869629007 16.66069984436035 -10.561657213156032 0.011206133840695957 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 7 18050.955661621094 198.0571401360487 16.66069984436035 -10.641250498648766 0.011912821220527597 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 8 18643.16042968749 222.6582480232904 16.66069984436035 -10.676298842044327 0.012967121217384383 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 9 18823.32480957031 247.28991613091668 16.66069984436035 -10.686740840889408 0.014263772087619126 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 10 18778.371992187505 272.0900804417474 16.66069984436035 -10.684144845030623 0.015731824431535476 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 11 18506.691904296873 296.94301991495354 16.66069984436035 -10.668321987440507 0.01742082210797621 148.6212256550789
0 85942637071877176 ref 2460872.129491253 i gri7 12 18129.084067382817 321.8990598486509 16.66069984436035 -10.64593965715964 0.019278274746603843 148.6212256550789
0 85942637071877176 ref 2460872.0350378333 g grz1 5 11981.005849609377 124.60266824950352 17.6658992767334 -10.196233200516684 0.011291675325604069 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 6 13485.245380859375 145.2599304999633 17.6658992767334 -10.324647133476468 0.011695298171460427 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 7 14367.215424804686 165.44455054000846 17.6658992767334 -10.393431509266211 0.012502710726470872 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 8 14748.093457031255 185.4833151268051 17.6658992767334 -10.421839702546814 0.013655049800062217 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 9 14767.342031250002 205.56060208106436 17.6658992767334 -10.423255834583243 0.01511338922596886 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 10 14720.397895507813 225.8322252288697 17.6658992767334 -10.419798873082494 0.01665676599726298 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 11 14578.737656249998 246.23088933815313 17.6658992767334 -10.409299802297271 0.018337787371433645 12.608301490545273
0 85942637071877176 ref 2460872.0350378333 g grz1 12 14273.514252929685 266.6734165135936 17.6658992767334 -10.386327282603736 0.020284912182430802 12.608301490545273
0 85942637071877176 ref 2460872.035035426 r grz1 5 15522.579526367188 145.0186388433541 16.98310089111328 -10.47740973382911 0.010143416323911872 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 6 17209.33684570312 169.01813115659502 16.98310089111328 -10.589410338253419 0.010663345479410053 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 7 18167.9965234375 192.83812993991606 16.98310089111328 -10.64826759526664 0.011524184246926809 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 8 18519.48241699219 216.38830631835935 16.98310089111328 -10.669072112103272 0.012686133076838578 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 9 18525.38716308593 240.01416364795557 16.98310089111328 -10.669418232726226 0.014066754170006716 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 10 18360.54620117188 263.790523146161 16.98310089111328 -10.659713991812644 0.015599041461718286 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 11 18081.2634765625 287.81098441059515 16.98310089111328 -10.643071936715478 0.017282354538260887 12.604834735393524
0 85942637071877176 ref 2460872.035035426 r grz1 12 17747.43697753906 311.96051205357577 16.98310089111328 -10.6228391065928 0.01908483026704731 12.604834735393524
0 85942637071877176 ref 2460872.03503663 z grz1 5 13851.489992675779 132.18098029719508 16.479900360107422 -10.353741231478093 0.010360883628040815 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 6 15196.958348388673 153.58260100751875 16.479900360107422 -10.454391682905136 0.010972602971729927 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 7 15869.753923339846 174.7211613038237 16.479900360107422 -10.50142548157455 0.011953625209396015 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 8 16113.646147460937 195.77234737070452 16.479900360107422 -10.517984555975726 0.013191125303713587 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 9 16119.876737060547 216.93881522444224 16.479900360107422 -10.518404291467485 0.014611670408433988 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 10 15998.981582031254 238.30840857437101 16.479900360107422 -10.510230846111542 0.016172283576979855 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 11 15760.669744873047 259.8372423037091 16.479900360107422 -10.493936671894378 0.017899918333446438 12.606568783521652
0 85942637071877176 ref 2460872.03503663 z grz1 12 15406.318901367185 281.5826839780098 16.479900360107422 -10.46924720812015 0.01984409881329677 12.606568783521652
0 85942637071877176 ref 2460872.057324158 g grz2 5 11956.399243164062 122.66146562192579 17.6658992767334 -10.194001020980041 0.011138637264104618 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 6 13309.71729003906 142.69995926497975 17.6658992767334 -10.310422076951156 0.011640706471462859 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 7 14058.3626171875 162.36507720221485 17.6658992767334 -10.369836852966618 0.012539557237716274 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 8 14335.688769531247 181.8383974815698 17.6658992767334 -10.391046409516107 0.013771820436040019 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 9 14329.393457031252 201.4567700504951 17.6658992767334 -10.390569519287265 0.015264352227702161 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 10 14057.759101562502 221.06817139380715 17.6658992767334 -10.36979024207406 0.017073967171286477 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 11 13740.799589843748 240.92004059540156 17.6658992767334 -10.345030013641637 0.019036418427903164 44.700609147548676
0 85942637071877176 ref 2460872.057324158 g grz2 12 13390.038159179687 260.954084325538 17.6658992767334 -10.316954536685653 0.021159558603461064 44.700609147548676
0 85942637071877176 ref 2460872.0573216407 r grz2 5 15395.649711914062 142.45033356348674 16.98310089111328 -10.468495053225546 0.010045921245536129 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 6 16932.112431640624 165.7206664595238 16.98310089111328 -10.571777858972064 0.010626490237303316 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 7 17730.090986328123 188.6142633923033 16.98310089111328 -10.621777410739298 0.011550156999009305 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 8 18020.862050781252 211.5089172017755 16.98310089111328 -10.639438905417641 0.01274316891101231 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 9 18015.887788085933 234.63675792196645 16.98310089111328 -10.639139170443832 0.01414049787829044 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 10 17816.40211914062 257.8809514375561 16.98310089111328 -10.6270500155871 0.015715332625571267 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 11 17542.553759765626 281.3249443225675 16.98310089111328 -10.61023204028356 0.017411642656790544 44.69698414206505
0 85942637071877176 ref 2460872.0573216407 r grz2 12 17187.683266601554 304.7799630151389 16.98310089111328 -10.588043354844853 0.01925277742192241 44.69698414206505
0 85942637071877176 ref 2460872.057322934 z grz2 5 14268.631721191403 131.24396040326576 16.479900360107422 -10.385955821989972 0.009986684235043794 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 6 15557.03906494141 152.12653311381885 16.479900360107422 -10.47981735565051 0.010617012917209104 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 7 16189.437954101564 172.68326235361258 16.479900360107422 -10.52307942922295 0.011580912841113414 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 8 16433.466113281254 193.41351997696427 16.479900360107422 -10.53932293401548 0.012778561727704207 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 9 16476.052163085933 214.14550982035723 16.479900360107422 -10.542132895650942 0.014111725964261669 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 10 16358.893664550777 235.17860266047308 16.479900360107422 -10.534384823578574 0.01560875256779866 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 11 16086.127701416013 256.28035711714585 16.479900360107422 -10.516128780181532 0.017297690746663305 44.69884626567364
0 85942637071877176 ref 2460872.057322934 z grz2 12 15822.790872802734 277.6143254829961 16.479900360107422 -10.498207720305873 0.01904947910640025 44.69884626567364
0 85942637071877176 ref 2460872.0800687335 g grz3 5 10578.933129882813 129.8570889689943 17.6658992767334 -10.061104679841634 0.013327482195711397 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 6 12358.29780761719 152.65466283079718 17.6658992767334 -10.229896641350479 0.013411450091321157 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 7 13638.403549804685 175.0697499809674 17.6658992767334 -10.33690884184076 0.013937083267712244 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 8 14488.940488281252 197.25729448581762 17.6658992767334 -10.40259157152532 0.014781576779137847 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 9 15109.29522460937 219.5151358789735 17.6658992767334 -10.448110517697067 0.01577409978249754 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 10 15559.386943359375 241.8230832323176 17.6658992767334 -10.479981203298497 0.01687444868922825 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 11 15885.179340820316 264.14608303431845 17.6658992767334 -10.502480305743765 0.018054121992720076 77.45279788970947
0 85942637071877176 ref 2460872.0800687335 g grz3 12 16129.554541015625 286.54107647719144 17.6658992767334 -10.519055933498713 0.01928807271710712 77.45279788970947
0 85942637071877176 ref 2460872.080066341 r grz3 5 13331.055595703127 148.42975581429798 16.98310089111328 -10.31216134901067 0.012088732103325377 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 6 15508.998056640627 174.586809014998 16.98310089111328 -10.476459353894473 0.012222273723195983 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 7 16992.444121093755 200.30674966049958 16.98310089111328 -10.575639626095793 0.012798646775825265 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 8 17977.748105468752 225.7649362600373 16.98310089111328 -10.636838227584033 0.013634697940164659 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 9 18654.701586914052 251.32745901081327 16.98310089111328 -10.676970765418384 0.01462769694956268 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 10 19107.184594726557 276.9835561575328 16.98310089111328 -10.702991748373735 0.01573916207026594 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 11 19479.383095703124 302.6556263528654 16.98310089111328 -10.723937997068198 0.016869331512738717 77.44935259222984
0 85942637071877176 ref 2460872.080066341 r grz3 12 19739.51109375 328.4465650936635 16.98310089111328 -10.73834097976059 0.018065610913917122 77.44935259222984
0 85942637071877176 ref 2460872.0800674865 z grz3 5 12267.20219970703 135.7304220463197 16.479900360107422 -10.221863809470413 0.012013124990008705 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 6 13964.540153808592 159.12038314878052 16.479900360107422 -10.362566597863491 0.012371532395393505 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 7 15011.256579589846 181.95841298323975 16.479900360107422 -10.441042620471633 0.013160712808336595 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 8 15678.791440429688 204.81124957748588 16.479900360107422 -10.488281457895749 0.014182916435422355 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 9 16031.567910156247 227.64141273224166 16.479900360107422 -10.512439997624243 0.015416990084239 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 10 16274.288986816406 250.51842900570085 16.479900360107422 -10.528755059022618 0.016713291041529358 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 11 16524.423041992188 273.6756119079338 16.479900360107422 -10.545315762065389 0.017981839332767143 77.451002150774
0 85942637071877176 ref 2460872.0800674865 z grz3 12 16721.16580322265 296.92726898247156 16.479900360107422 -10.558166383154688 0.01928003644650734 77.451002150774
0 85942637071877176 ref 2460872.08970752 g grz4 5 11085.658969726568 132.48016902132665 17.6658992767334 -10.11190378544175 0.01297518860283671 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 6 12745.680415039064 155.66817141429829 17.6658992767334 -10.263407561970892 0.013260537227465088 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 7 13700.288593749998 178.21820851698965 17.6658992767334 -10.341824288940844 0.014123641265652031 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 8 14170.767739257813 200.6356556709136 17.6658992767334 -10.378483449876052 0.015372307226785844 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 9 14295.522089843746 223.07980695298778 17.6658992767334 -10.388000052365085 0.016942775607432223 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 10 14229.348066406244 245.60517299642567 17.6658992767334 -10.382962507124233 0.01874031242707883 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 11 13945.877231445309 268.2276738540579 17.6658992767334 -10.361114594245148 0.02088247958792798 91.33265018463135
0 85942637071877176 ref 2460872.08970752 g grz4 12 13513.750600585934 290.85450695686734 17.6658992767334 -10.32693974914281 0.023368143889413932 91.33265018463135
0 85942637071877176 ref 2460872.089705131 r grz4 5 14388.053842773437 147.93679513500928 16.98310089111328 -10.395005135900595 0.011163451030219717 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 6 16223.651889648441 173.1260629856055 16.98310089111328 -10.525371547777901 0.01158612350962995 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 7 17291.286586914073 198.13030219106219 16.98310089111328 -10.594568272197114 0.012440788675106711 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 8 17778.79562988281 222.82074822566182 16.98310089111328 -10.62475584419911 0.013607477050541439 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 9 17877.405463867184 247.54318871981823 16.98310089111328 -10.630761225399333 0.015033870702188689 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 10 17688.702470703123 272.33512386236123 16.98310089111328 -10.619239942579428 0.016715986053492695 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 11 17352.96458984375 297.3455360916973 16.98310089111328 -10.598434201423132 0.018604245527413812 91.32921025156975
0 85942637071877176 ref 2460872.089705131 r grz4 12 16841.051708984385 322.40071660444136 16.98310089111328 -10.565923023304908 0.02078505170022526 91.32921025156975
0 85942637071877176 ref 2460872.089706381 z grz4 5 13254.328774414063 135.48648632421288 16.479900360107422 -10.3058943477229 0.011098455905336339 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 6 14776.442292480471 158.1651450706962 16.479900360107422 -10.42392470511756 0.011621581226048266 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 7 15586.761381835935 180.36802162775825 16.479900360107422 -10.481889717075648 0.012564001364008036 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 8 15925.38199951172 202.46716897697215 16.479900360107422 -10.505224646206115 0.013803495303278792 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 9 15931.759047851561 224.6599849172939 16.479900360107422 -10.505659323777731 0.015310392195393813 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 10 15776.903574218746 247.02223709106096 16.479900360107422 -10.495054428015996 0.01699959595546887 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 11 15487.995717773436 269.5417391844863 16.479900360107422 -10.474988049719096 0.0188953580733648 91.33101001381874
0 85942637071877176 ref 2460872.089706381 z grz4 12 15107.98586669922 292.13368675713144 16.479900360107422 -10.448016424698785 0.020994202876560234 91.33101001381874
0 85942637071877176 ref 2460872.096685419 g grz5 5 10401.746572265625 131.4186271667995 17.6658992767334 -10.042765671086132 0.013717500277794767 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 6 12055.154555664061 154.57831019501862 17.6658992767334 -10.202931956784047 0.013921950736849705 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 7 13042.968081054685 177.1795823618638 17.6658992767334 -10.28844107867127 0.014748965581969354 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 8 13606.296992187497 199.56099780490504 17.6658992767334 -10.334349865786072 0.01592428862157364 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 9 13923.186435546877 222.1128191655375 17.6658992767334 -10.359346596270049 0.01732045537314873 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 10 14073.664003906253 244.67014180860573 17.6658992767334 -10.371017946060665 0.0188754848141306 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 11 13876.843071289062 267.2108082745841 17.6658992767334 -10.355726692555754 0.020906804765029957 101.38082474470139
0 85942637071877176 ref 2460872.096685419 g grz5 12 13610.087861328127 289.7890916862108 17.6658992767334 -10.33465232211319 0.0231177426474739 101.38082474470139
0 85942637071877176 ref 2460872.0966829145 r grz5 5 13422.416274414063 146.0986066316189 16.98310089111328 -10.319576759065676 0.011817883117441112 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 6 15359.431479492192 171.42468478521678 16.98310089111328 -10.465937852082343 0.012117765355382374 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 7 16485.469331054694 196.33972739376995 16.98310089111328 -10.542753289372147 0.012930972493588044 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 8 17023.591157226565 221.09270630274858 16.98310089111328 -10.57762795154141 0.014100923455210494 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 9 17219.666850585938 245.7420564446877 16.98310089111328 -10.590061862226177 0.015494553409703998 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 10 17148.867895507818 270.58478450773316 16.98310089111328 -10.585588637045728 0.017131375597900535 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 11 17034.78218261718 295.52383417819755 16.98310089111328 -10.57834146194609 0.01883563421571797 101.37721851468086
0 85942637071877176 ref 2460872.0966829145 r grz5 12 16785.85389648438 320.5561141785313 16.98310089111328 -10.562358596771926 0.020734088415550033 101.37721851468086
0 85942637071877176 ref 2460872.096684156 z grz5 5 12379.722563476564 134.2956302419529 16.479900360107422 -10.231777280025815 0.01177810141922532 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 6 13986.247590332032 157.16877950101048 16.479900360107422 -10.364253030081446 0.01220083035565963 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 7 14891.97311279297 179.58077010452152 16.479900360107422 -10.432380608589195 0.013092781077702176 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 8 15319.02754638672 201.90402404543738 16.479900360107422 -10.463077992771051 0.014309949383451114 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 9 15436.24311767578 224.27472475719824 16.479900360107422 -10.471354025006491 0.015774770235525974 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 10 15299.190014648439 246.65997429025674 16.479900360107422 -10.461671096409948 0.0175046956142923 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 11 15016.579023437504 269.18938611189003 16.479900360107422 -10.441427514682465 0.01946306558784984 101.37900620698929
0 85942637071877176 ref 2460872.096684156 z grz5 12 14639.074003906253 291.83419189582446 16.479900360107422 -10.413784015625486 0.021644466572344624 101.37900620698929
0 85962637061808057 ref 2460872.0262844786 g gri1 5 11702.246694335938 127.17008822163146 17.647300720214844 -10.170673123015522 0.011798859872894332 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 6 13312.708266601561 148.68174229796057 17.647300720214844 -10.310666037558594 0.01212594367476688 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 7 14261.932402343748 169.62731376567302 17.647300720214844 -10.385445934199298 0.012913433514871548 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 8 14720.361040039066 190.44142044410464 17.647300720214844 -10.419796154720725 0.014046472399645755 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 9 14894.39692382812 211.26679619283283 17.647300720214844 -10.432557308159968 0.015400422767225468 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 10 14935.901328124999 232.2899345942174 17.647300720214844 -10.435578589616819 0.016885863561171555 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 11 14874.141958007813 253.37020949650483 17.647300720214844 -10.431079805135832 0.01849472799400069 0.003470778465270996
0 85962637061808057 ref 2460872.0262844786 g gri1 12 14769.347529296872 274.64451000708993 17.647300720214844 -10.423403274385997 0.020189889049685734 0.003470778465270996
0 85962637061808057 ref 2460872.0262820683 r gri1 5 16787.14025390625 149.88504736736223 16.91790008544922 -10.562441797264537 0.009694064624304602 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 6 18962.095776367187 174.87498813559125 16.91790008544922 -10.694715839600438 0.010013033799887031 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 7 20248.61341796875 199.503519505916 16.91790008544922 -10.765988222513435 0.010697433430776213 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 8 21023.7844921875 224.11296550211537 16.91790008544922 -10.806777240236048 0.011573918135042603 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 9 21335.801206054686 248.62033166828425 16.91790008544922 -10.822772390525826 0.012651790890075771 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 10 21369.766489257814 273.18179515468967 16.91790008544922 -10.82449944146763 0.01387957915353743 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 11 21381.38783203125 298.05682987962325 16.91790008544922 -10.825089727887171 0.015135177090373103 0.0
0 85962637061808057 ref 2460872.0262820683 r gri1 12 21344.568847656254 322.98667434210273 16.91790008544922 -10.823218466604319 0.01642939374838442 0.0
0 85962637061808057 ref 2460872.026283284 i gri1 5 19266.98137207031 147.09645079811526 16.48259925842285 -10.71203419372933 0.008289204164304197 0.0017508119344711304
0 85962637061808057 ref 2460872.026283284 i gri1 6 21550.346834716795 170.5179499301244 16.48259925842285 -10.833635660394023 0.008590929566944159 0.0017508119344711304
0 85962637061808057 ref 2460872.026283284 i gri1 7 22909.633204345704 193.53193952212044 16.48259925842285 -10.900045339887082 0.009171889905088859 0.0017508119344711304
0 85962637061808057 ref 2460872.026283284 i gri1 8 23643.87447753907 216.39150433507504 16.48259925842285 -10.934296612665644 0.009936784721212089 0.0017508119344711304
